{'N': 160, 'Affinity': 'euclidean', 'Linkage': 'complete', 'Covariance_Type': 'diag', 'Time': 0.3425912857055664}
{'N': 320, 'Affinity': 'euclidean', 'Linkage': 'complete', 'Covariance_Type': 'diag', 'Time': 0.46740269660949707}
{'N': 640, 'Affinity': 'euclidean', 'Linkage': 'complete', 'Covariance_Type': 'diag', 'Time': 2.6568634510040283}
{'N': 1280, 'Affinity': 'euclidean', 'Linkage': 'complete', 'Covariance_Type': 'diag', 'Time': 1.93656325340271}
{'N': 2560, 'Affinity': 'euclidean', 'Linkage': 'complete', 'Covariance_Type': 'diag', 'Time': 7.682912349700928}
{'N': 5120, 'Affinity': 'euclidean', 'Linkage': 'complete', 'Covariance_Type': 'diag', 'Time': 22.599971532821655}
{'N': 10240, 'Affinity': 'euclidean', 'Linkage': 'complete', 'Covariance_Type': 'diag', 'Time': 88.33527088165283}
{'N': 20480, 'Affinity': 'euclidean', 'Linkage': 'complete', 'Covariance_Type': 'diag', 'Time': 352.9977297782898}
{'N': 40, 'Affinity': 'euclidean', 'Linkage': 'complete', 'Covariance_Type': 'spherical', 'Time': 0.9176783561706543}
{'N': 80, 'Affinity': 'euclidean', 'Linkage': 'complete', 'Covariance_Type': 'spherical', 'Time': 0.9888122081756592}
{'N': 160, 'Affinity': 'euclidean', 'Linkage': 'complete', 'Covariance_Type': 'spherical', 'Time': 0.8370471000671387}
{'N': 320, 'Affinity': 'euclidean', 'Linkage': 'complete', 'Covariance_Type': 'spherical', 'Time': 1.2088816165924072}
{'N': 640, 'Affinity': 'euclidean', 'Linkage': 'complete', 'Covariance_Type': 'spherical', 'Time': 2.2508511543273926}
{'N': 1280, 'Affinity': 'euclidean', 'Linkage': 'complete', 'Covariance_Type': 'spherical', 'Time': 2.0860064029693604}
{'N': 2560, 'Affinity': 'euclidean', 'Linkage': 'complete', 'Covariance_Type': 'spherical', 'Time': 7.38728141784668}
{'N': 5120, 'Affinity': 'euclidean', 'Linkage': 'complete', 'Covariance_Type': 'spherical', 'Time': 20.41230034828186}
{'N': 10240, 'Affinity': 'euclidean', 'Linkage': 'complete', 'Covariance_Type': 'spherical', 'Time': 83.89670848846436}
{'N': 20480, 'Affinity': 'euclidean', 'Linkage': 'complete', 'Covariance_Type': 'spherical', 'Time': 352.62615036964417}
