,N,Time
0,40.0,0.06691980361938477
1,80.0,0.07278323173522949
2,160.0,0.06537580490112305
3,320.0,0.08678126335144043
4,640.0,0.13785886764526367
5,1280.0,0.3674938678741455
6,2560.0,1.2064487934112549
7,5120.0,4.218683481216431
8,10240.0,19.359344720840454
9,20480.0,83.50057864189148
10,40960.0,479.26180839538574
